jobs_id;job_position;job_title;PEP;PEP2;date_record;cluster
683;ESTADISTICO_DE SALUD;ESTADISTICO_DE SALUD II(4);;0;04/03/19;2
684;ESTADISTICO_DE SALUD;ESTADISTICO_DE SALUD II(5);;0;04/03/19;2
685;ESTADISTICO_DE SALUD;ESTADISTICO_DE SALUD II(6);;0;04/03/19;2
686;ESTADISTICO_DE SALUD;ESTADISTICO_DE SALUD II(7);;0;04/03/19;2
687;ESTADISTICO_DE SALUD;ESTADISTICO_DE SALUD II(8);;0;04/03/19;2
688;ESTADISTICO_DE SALUD;ESTADISTICO_DE SALUD II(9);;0;04/03/19;2
689;ESTADISTICO_DE SALUD;ESTADISTICO_DE SALUD III-1;;0;04/03/19;2
690;ESTADISTICO_DE SALUD;ESTADISTICO_DE SALUD III-2;;0;04/03/19;2
691;ESTADISTICO_DE SALUD;ESTADISTICO_DE SALUD III-3;;0;04/03/19;2
692;ESTADISTICO;ESTADISTICO_I;;0;04/03/19;2
693;ESTADISTICO;ESTADISTICO_II;;0;04/03/19;3
694;ESTADISTICO;ESTADISTICO_III (SUPERVISOR);;0;04/03/19;2
695;ESTADISTICO_DE SALUD;ESTADISTICOS_DE SALUD I-1;;0;04/03/19;2
696;ESTADISTICO_DE SALUD;ESTADISTICOS_DE SALUD I-10;;0;04/03/19;2
697;ESTADISTICO_DE SALUD;ESTADISTICOS_DE SALUD I-2;;0;04/03/19;2
698;ESTADISTICO_DE SALUD;ESTADISTICOS_DE SALUD I-3;;0;04/03/19;2
699;ESTADISTICO_DE SALUD;ESTADISTICOS_DE SALUD I-4;;0;04/03/19;2
700;ESTADISTICO_DE SALUD;ESTADISTICOS_DE SALUD I-5;;0;04/03/19;2
701;ESTADISTICO_DE SALUD;ESTADISTICOS_DE SALUD I-6;;0;04/03/19;2
702;ESTADISTICO_DE SALUD;ESTADISTICOS_DE SALUD I-7;;0;04/03/19;2
703;ESTADISTICO_DE SALUD;ESTADISTICOS_DE SALUD I-8;;0;04/03/19;2
704;ESTADISTICO_DE SALUD;ESTADISTICOS_DE SALUD I-9;;0;04/03/19;2
705;ESTADISTICO_DE SALUD;ESTADISTIDO_DE SALUD III-10;;0;04/03/19;1
706;ESTADISTICO_DE SALUD;ESTADISTIDO_DE SALUD III-4;;0;04/03/19;2
707;ESTADISTICO_DE SALUD;ESTADISTIDO_DE SALUD III-5;;0;04/03/19;2
708;ESTADISTICO_DE SALUD;ESTADISTIDO_DE SALUD III-6;;0;04/03/19;2
709;ESTADISTICO_DE SALUD;ESTADISTIDO_DE SALUD III-7;;0;04/03/19;2
710;ESTADISTICO_DE SALUD;ESTADISTIDO_DE SALUD III-8;;0;04/03/19;2
711;ESTADISTICO_DE SALUD;ESTADISTIDO_DE SALUD III-9;;0;04/03/19;2
712;ESTENOGRAFO;ESTENOGRAFO_I;;0;04/03/19;2
713;ESTENOGRAFO;ESTENOGRAFO_II;;0;04/03/19;2
714;ESTENOGRAFO;ESTENOGRAFO_III;;0;04/03/19;2
715;ESTIBADOR;ESTIBADOR;;0;04/03/19;2
716;EVALUADOR_DE OBRAS Y COMPRAS;EVALUADOR_DE OBRAS Y COMPRAS;;0;04/03/19;2
717;EVALUADOR_DE PROYECTOS;EVALUADOR_DE PROYECTOS I;;0;04/03/19;2
718;EVALUADOR_DE PROYECTOS;EVALUADOR_DE PROYECTOS II;;0;04/03/19;2
719;EXPLOSIVISTA_(SPI);EXPLOSIVISTA_(SPI);;0;04/03/19;2
720;FARMACEUTICO;FARMACEUTICO_I;;0;04/03/19;2
721;FARMACEUTICO;FARMACEUTICO_II;;0;04/03/19;2
722;FARMACEUTICO;FARMACEUTICO_III;;0;04/03/19;2
723;FARMACEUTICO;FARMACEUTICO_IV;;0;04/03/19;2
724;FARMACEUTICO;FARMACEUTICO_IX;;0;04/03/19;1
725;FARMACEUTICO;FARMACEUTICO_JEFE IV;;0;04/03/19;99
726;FARMACEUTICO;FARMACEUTICO_V;;0;04/03/19;2
727;FARMACEUTICO;FARMACEUTICO_VI;;0;04/03/19;2
728;FARMACEUTICO;FARMACEUTICO_VII;;0;04/03/19;2
729;FARMACEUTICO;FARMACEUTICO_VIII;;0;04/03/19;2
730;FARMACEUTICO;FARMACEUTICO_X;;0;04/03/19;1
731;FARMACEUTICO;FARMACEUTICO_XI;;0;04/03/19;2
732;FARMACEUTICO;FARMACEUTICO_XII;;0;04/03/19;1
733;FISCAL_ANTICORRUPCION;FISCAL_ANTICORRUPCION DE LA PROCURADURIA GENERAL DE LA NACIO;P;1;04/03/19;1
734;FISCAL_AUXILIAR;FISCAL_AUXILIAR;P;1;04/03/19;1
735;FISCAL_DE CIRCUITO;FISCAL_DE CIRCUITO;P;1;04/03/19;1
736;FISCAL_DELEGADO REGIONAL;FISCAL_DELEGADO REGIONAL DE DROGAS;P;1;04/03/19;1
737;FISCAL_ELECTORAL;FISCAL_ELECTORAL PRIMERO DEL PRIMER DISTRITO JUDICIAL;P;1;04/03/19;1
738;FISCAL_ELECTORAL;FISCAL_ELECTORAL PRIMERO DEL TERCER DISTRITO JUDICIAL;P;1;04/03/19;1
739;FISCAL_ELECTORAL;FISCAL_ELECTORAL SEGUNDO DEL PRIMER DISTRITO JUDICIAL;P;1;04/03/19;1
740;FISCAL_ESPECIALIZADO;FISCAL_ESPECIALIZADO EN DELITOS RELACIONADOS CON DROGAS;P;1;04/03/19;1
741;FISCAL_GENERAL;FISCAL_GENERAL DE CUENTAS;P;1;04/03/19;1
742;FISCAL_GENERAL;FISCAL_GENERAL ELECTORAL;P;1;04/03/19;1
743;FISCAL_SUPERIOR;FISCAL_SUPERIOR;P;1;04/03/19;1
744;FISCAL_SUPERIOR;FISCAL_SUPERIOR ESPECIAL;P;1;04/03/19;1
745;FISIOTERAPEUTA_Y/O KINESIOLOGO;FISIOTERAPEUTA_Y/O KINESIOLOGO I;;0;04/03/19;2
746;FISIOTERAPEUTA_Y/O KINESIOLOGO;FISIOTERAPEUTA_Y/O KINESIOLOGO II;;0;04/03/19;2
747;FISIOTERAPEUTA_Y/O KINESIOLOGO;FISIOTERAPEUTA_Y/O KINESIOLOGO III;;0;04/03/19;2
748;FISIOTERAPEUTA_Y/O KINESIOLOGO;FISIOTERAPEUTA_Y/O KINESIOLOGO IV;;0;04/03/19;2
749;FISIOTERAPEUTA_Y/O KINESIOLOGO;FISIOTERAPEUTA_Y/O KINESIOLOGO V;;0;04/03/19;2
750;FISIOTERAPEUTA_Y/O KINESIOLOGO;FISIOTERAPEUTA_Y/O KINESIOLOGO VI;;0;04/03/19;2
751;FISIOTERAPEUTA_Y/O KINESIOLOGO;FISIOTERAPEUTA_Y/O KINESIOLOGO VII;;0;04/03/19;2
752;FISIOTERAPEUTA_Y/O KINESIOLOGO;FISIOTERAPEUTA_Y/O KINESIOLOGO VIII;;0;04/03/19;2
753;FISIOTERAPEUTA_Y/O KINESIOLOGO;FISIOTERAPEUTA_Y/O KINESIOLOGO XII;;0;04/03/19;1
754;FONOAUDIOLOGO;FONOAUDIOLOGO_I;;0;04/03/19;2
755;FONOAUDIOLOGO;FONOAUDIOLOGO_II;;0;04/03/19;2
756;FONOAUDIOLOGO;FONOAUDIOLOGO_III;;0;04/03/19;2
757;FONTANERO;FONTANERO_I;;0;04/03/19;2
758;FONTANERO;FONTANERO_II;;0;04/03/19;2
759;FONTANERO;FONTANERO_III (SUPERVISOR);;0;04/03/19;2
760;FOTOGRAFO;FOTOGRAFO;;0;04/03/19;2
761;FOTOGRAMETRISTA;FOTOGRAMETRISTA_I;;0;04/03/19;2
762;FOTOGRAMETRISTA;FOTOGRAMETRISTA_II;;0;04/03/19;2
763;FOTOGRAMETRISTA;FOTOGRAMETRISTA_JEFE;;0;04/03/19;2
764;FOTOINTERPRETADOR;FOTOINTERPRETADOR;;0;04/03/19;2
765;FOTOREVELADOR;FOTOREVELADOR_I;;0;04/03/19;2
766;FOTOREVELADOR;FOTOREVELADOR_II;;0;04/03/19;2
767;FOTOREVELADOR;FOTOREVELADOR_III (SUPERVISOR);;0;04/03/19;2
768;GEOGRAFO;GEOGRAFO;;0;04/03/19;2
769;GEOGRAFO;GEOGRAFO_JEFE;;0;04/03/19;2
770;GEOLOGO;GEOLOGO;;0;04/03/19;2
771;GERENTE_DE MERCADEO;GERENTE_DE MERCADEO;P;0;04/03/19;2
772;GERENTE_REGIONAL;GERENTE_REGIONAL;P;1;04/03/19;2
773;GESTOR_DE COBROS;GESTOR_DE COBROS;;0;04/03/19;2
774;GOBERNADOR;GOBERNADOR;P;1;04/03/19;1
775;GUARDABOSQUES;GUARDABOSQUES_  (1);;0;04/03/19;1
776;GUARDALINEA;GUARDALINEA;;0;04/03/19;2
777;GUARDAVIDA;GUARDAVIDA;;0;04/03/19;2
778;GUARDIA;GUARDIA;;0;04/03/19;99
779;GUARDIAN;GUARDIAN;;0;04/03/19;2
780;GUARDIAN_DE PRISION;GUARDIAN_DE PRISION I;;0;04/03/19;3
781;GUARDIAN_DE PRISION;GUARDIAN_DE PRISION II;;0;04/03/19;2
782;HIGIENISTA_AMBIENTAL;HIGIENISTA_AMBIENTAL;;0;04/03/19;2
783;HISTOTECNOLOGO;HISTOTECNOLOGO_I;;0;04/03/19;2
784;HISTOTECNOLOGO;HISTOTECNOLOGO_I-I;;0;04/03/19;2
785;HISTOTECNOLOGO;HISTOTECNOLOGO_I-III;;0;04/03/19;2
786;HISTOTECNOLOGO;HISTOTECNOLOGO_I-IV;;0;04/03/19;2
787;HISTOTECNOLOGO;HISTOTECNOLOGO_I-VI;;0;04/03/19;2
788;HISTOTECNOLOGO;HISTOTECNOLOGO_II;;0;04/03/19;2
789;HOJALATERO;HOJALATERO_I;;0;04/03/19;2
790;INDEXADOR;INDEXADOR;;0;04/03/19;2
791;INGENIERO_AGRICOLA;INGENIERO_AGRICOLA I (1);;0;04/03/19;2
792;INGENIERO_AGRICOLA;INGENIERO_AGRICOLA I (2);;0;04/03/19;2
793;INGENIERO_AGRICOLA;INGENIERO_AGRICOLA I (3);;0;04/03/19;2
794;INGENIERO_AGRICOLA;INGENIERO_AGRICOLA I (4);;0;04/03/19;2
795;INGENIERO_AGRICOLA;INGENIERO_AGRICOLA I (5);;0;04/03/19;2
796;INGENIERO_AGRICOLA;INGENIERO_AGRICOLA II (1);;0;04/03/19;1
797;INGENIERO_AGRICOLA;INGENIERO_AGRICOLA II (2);;0;04/03/19;2
798;INGENIERO_AGRICOLA;INGENIERO_AGRICOLA II (3);;0;04/03/19;2
799;INGENIERO_AGRICOLA;INGENIERO_AGRICOLA II (4);;0;04/03/19;2
800;INGENIERO_AGRICOLA;INGENIERO_AGRICOLA II (5);;0;04/03/19;2
801;INGENIERO_AGRICOLA;INGENIERO_AGRICOLA III (3);;0;04/03/19;2
802;INGENIERO_AGRONOMO;INGENIERO_AGRONOMO I (1);;0;04/03/19;2
803;INGENIERO_AGRONOMO;INGENIERO_AGRONOMO I (2);;0;04/03/19;2
804;INGENIERO_AGRONOMO;INGENIERO_AGRONOMO I (3);;0;04/03/19;2
805;INGENIERO_AGRONOMO;INGENIERO_AGRONOMO I (4);;0;04/03/19;2
806;INGENIERO_AGRONOMO;INGENIERO_AGRONOMO I (5);;0;04/03/19;2
807;INGENIERO_AGRONOMO;INGENIERO_AGRONOMO II (1);;0;04/03/19;2
808;INGENIERO_AGRONOMO;INGENIERO_AGRONOMO II (2);;0;04/03/19;2
809;INGENIERO_AGRONOMO;INGENIERO_AGRONOMO II (3);;0;04/03/19;2
810;INGENIERO_AGRONOMO;INGENIERO_AGRONOMO II (4);;0;04/03/19;2
811;INGENIERO_AGRONOMO;INGENIERO_AGRONOMO II (5);;0;04/03/19;2
812;INGENIERO_AGRONOMO;INGENIERO_AGRONOMO III (1);;0;04/03/19;2
813;INGENIERO_AGRONOMO;INGENIERO_AGRONOMO III (2);;0;04/03/19;2
814;INGENIERO_AGRONOMO;INGENIERO_AGRONOMO III (3);;0;04/03/19;2
815;INGENIERO_AGRONOMO;INGENIERO_AGRONOMO III (4);;0;04/03/19;2
816;INGENIERO_AGRONOMO;INGENIERO_AGRONOMO III (5);;0;04/03/19;2
817;INGENIERO_AGRONOMO;INGENIERO_AGRONOMO IV (1);;0;04/03/19;1
818;INGENIERO_AGRONOMO;INGENIERO_AGRONOMO IV (2);;0;04/03/19;2
819;INGENIERO_BIOMEDICO SUPERVISOR;INGENIERO_BIOMEDICO SUPERVISOR;;0;04/03/19;2
820;INGENIERO_CIVIL;INGENIERO_CIVIL I;;0;04/03/19;2
821;INGENIERO_CIVIL;INGENIERO_CIVIL II;;0;04/03/19;2
822;INGENIERO_CIVIL;INGENIERO_CIVIL III (SUPERVISOR);;0;04/03/19;2
823;INGENIERO_DE GESTION AMBIENTAL;INGENIERO_DE GESTION AMBIENTAL;;0;04/03/19;2
824;INGENIERO_DE SISTEMAS COMPUTACIONALES;INGENIERO_DE SISTEMAS COMPUTACIONALES;;0;04/03/19;2
825;INGENIERO_DE TELECOMUNICACIONES;INGENIERO_DE TELECOMUNICACIONES;;0;04/03/19;2
826;INGENIERO_ELECTRICO;INGENIERO_ELECTRICO;;0;04/03/19;2
827;INGENIERO_ELECTROMECANICO;INGENIERO_ELECTROMECANICO;;0;04/03/19;2
828;INGENIERO_ELECTROMECANICO;INGENIERO_ELECTROMECANICO I;;0;04/03/19;2
829;INGENIERO_ELECTROMECANICO;INGENIERO_ELECTROMECANICO III (SUPERVISOR);;0;04/03/19;2
830;INGENIERO_ELECTROMECANICO;INGENIERO_ELECTROMECANICO JEFE;;0;04/03/19;2
831;INGENIERO_FORESTAL;INGENIERO_FORESTAL I (1);;0;04/03/19;2
832;INGENIERO_FORESTAL;INGENIERO_FORESTAL I (2);;0;04/03/19;2
833;INGENIERO_FORESTAL;INGENIERO_FORESTAL I (3);;0;04/03/19;2
834;INGENIERO_FORESTAL;INGENIERO_FORESTAL I (4);;0;04/03/19;2
835;INGENIERO_FORESTAL;INGENIERO_FORESTAL II (1);;0;04/03/19;2
836;INGENIERO_FORESTAL;INGENIERO_FORESTAL II (2);;0;04/03/19;2
837;INGENIERO_FORESTAL;INGENIERO_FORESTAL II (3);;0;04/03/19;2
838;INGENIERO_FORESTAL;INGENIERO_FORESTAL II (4);;0;04/03/19;2
839;INGENIERO_FORESTAL;INGENIERO_FORESTAL III (1);;0;04/03/19;2
840;INGENIERO_INDUSTRIAL;INGENIERO_INDUSTRIAL I;;0;04/03/19;2
841;INGENIERO_INDUSTRIAL;INGENIERO_INDUSTRIAL II;;0;04/03/19;2
842;INGENIERO_MECANICO INDUSTRIAL;INGENIERO_MECANICO INDUSTRIAL;;0;04/03/19;1
843;INGENIERO_QUIMICO;INGENIERO_QUIMICO I;;0;04/03/19;2
844;INGENIERO_SANITARIO;INGENIERO_SANITARIO I;;0;04/03/19;2
845;INSPECTOR_AGROPECUARIO;INSPECTOR_AGROPECUARIO I;;0;04/03/19;2
846;INSPECTOR_AGROPECUARIO;INSPECTOR_AGROPECUARIO II;;0;04/03/19;2
847;INSPECTOR_DE ADUANAS;INSPECTOR_DE ADUANAS I;;0;04/03/19;2
848;INSPECTOR_DE COMERCIO E INDUSTRIAS;INSPECTOR_DE COMERCIO E INDUSTRIAS;;0;04/03/19;2
849;INSPECTOR_DE COMERCIO E INDUSTRIAS;INSPECTOR_DE COMERCIO E INDUSTRIAS (SUPERVISOR);;0;04/03/19;2
850;INSPECTOR_DE JUEGO;INSPECTOR_DE JUEGO I;;0;04/03/19;2
851;INSPECTOR_DE JUEGO;INSPECTOR_DE JUEGO II;;0;04/03/19;2
852;INSPECTOR_DE LICORES Y ALAMBIQUES I;INSPECTOR_DE LICORES Y ALAMBIQUES I;;0;04/03/19;2
853;INSPECTOR_DE MANTENIMIENTO;INSPECTOR_DE MANTENIMIENTO;;0;04/03/19;2
854;INSPECTOR_DE MIGRACION;INSPECTOR_DE MIGRACION I;;0;04/03/19;3
855;INSPECTOR_DE MIGRACION;INSPECTOR_DE MIGRACION II;;0;04/03/19;3
856;INSPECTOR_DE MIGRACION;INSPECTOR_DE MIGRACION III;;0;04/03/19;3
857;INSPECTOR_DE MIGRACION;INSPECTOR_DE MIGRACION IV;;0;04/03/19;2
858;INSPECTOR_DE MIGRACION;INSPECTOR_DE MIGRACION V;;0;04/03/19;2
859;INSPECTOR_DE OBRAS DEL ESTADO;INSPECTOR_DE OBRAS DEL ESTADO I;;0;04/03/19;2
860;INSPECTOR_DE OBRAS DEL ESTADO;INSPECTOR_DE OBRAS DEL ESTADO II;;0;04/03/19;2
861;INSPECTOR_DE OBRAS;INSPECTOR_DE OBRAS I;;0;04/03/19;2
862;INSPECTOR_DE OBRAS;INSPECTOR_DE OBRAS II;;0;04/03/19;2
863;INSPECTOR_DE OBRAS;INSPECTOR_DE OBRAS III (SUPERVISOR);;0;04/03/19;2
864;INSPECTOR_DE PESOS Y DIMENSIONES;INSPECTOR_DE PESOS Y DIMENSIONES;;0;04/03/19;2
865;INSPECTOR_DE PROYECTOS;INSPECTOR_DE PROYECTOS;;0;04/03/19;2
866;INSPECTOR_DE SANEAMIENTO AMBIENTAL;INSPECTOR_DE SANEAMIENTO AMBIENTAL II-A;;0;04/03/19;2
867;INSPECTOR_DE SEGURIDAD;INSPECTOR_DE SEGURIDAD I;;0;04/03/19;3
868;INSPECTOR_DE SEGURIDAD;INSPECTOR_DE SEGURIDAD II;;0;04/03/19;2
869;INSPECTOR_DE SEGURIDAD;INSPECTOR_DE SEGURIDAD III (SUPERVISOR);;0;04/03/19;2
870;INSPECTOR_DE TRABAJO;INSPECTOR_DE TRABAJO I;;0;04/03/19;2
871;INSPECTOR_DE TRABAJO;INSPECTOR_DE TRABAJO II;;0;04/03/19;2
872;INSPECTOR_DE TRABAJO;INSPECTOR_DE TRABAJO III (SUPERVISOR);;0;04/03/19;2
873;INSPECTOR_DE VALORIZACION;INSPECTOR_DE VALORIZACION I;;0;04/03/19;2
874;INSPECTOR_DE VIVIENDA;INSPECTOR_DE VIVIENDA;;0;04/03/19;2
875;INSPECTOR_DOCENTE;INSPECTOR_DOCENTE;;0;04/03/19;99
876;INSPECTOR_EN CASINOS;INSPECTOR_EN CASINOS I;;0;04/03/19;2
877;INSPECTOR_FISCAL;INSPECTOR_FISCAL I;;0;04/03/19;2
878;INSPECTOR_FISCAL;INSPECTOR_FISCAL II;;0;04/03/19;2
879;INSPECTOR_FISCAL;INSPECTOR_FISCAL III (SUPERVISOR);;0;04/03/19;2
880;INSPECTOR;INSPECTOR_I;;0;04/03/19;3
881;INSPECTOR (POLICIA TECNICA JUDICIAL);INSPECTOR_I  (POLICIA TECNICA JUDICIAL);;0;04/03/19;2
882;INSPECTOR;INSPECTOR_II;;0;04/03/19;2
883;INSPECTOR (POLICIA TECNICA JUDICIAL);INSPECTOR_II (POLICIA TECNICA JUDICIAL);;0;04/03/19;2
884;INSPECTOR (POLICIA TECNICA JUDICIAL);INSPECTOR_III  (POLICIA TECNICA JUDICIAL);;0;04/03/19;2
885;INSPECTOR;INSPECTOR_III (SUPERVISOR);;0;04/03/19;2
886;INSPECTOR (POLICIA TECNICA JUDICIAL);INSPECTOR_IV  (POLICIA TECNICA JUDICIAL);;0;04/03/19;2
887;INSPECTOR;INSPECTOR_JEFE;;0;04/03/19;2
888;INSPECTOR_POSTAL Y TELEGRAFICO;INSPECTOR_POSTAL Y TELEGRAFICO;;0;04/03/19;2
889;INSPECTOR_TEC. DE SANEAMIENTO AMB;INSPECTOR_TEC. DE SANEAMIENTO AMB. I-H;;0;04/03/19;2
890;INSPECTOR_TEC. DE SANEAMIENTO AMB;INSPECTOR_TEC. DE SANEAMIENTO AMB. I-I;;0;04/03/19;2
891;INSPECTOR_TEC. DE SANEAMIENTO AMB;INSPECTOR_TEC. DE SANEAMIENTO AMB. I-J;;0;04/03/19;2
892;INSPECTOR_TEC. DE SANEAMIENTO AMB;INSPECTOR_TEC. DE SANEAMIENTO AMB. I-K;;0;04/03/19;2
893;INSPECTOR_TEC. DE SANEAMIENTO AMB;INSPECTOR_TEC. DE SANEAMIENTO AMB. I-L;;0;04/03/19;2
894;INSPECTOR_TEC. DE SANEAMIENTO AMB;INSPECTOR_TEC. DE SANEAMIENTO AMB. I-M;;0;04/03/19;2
895;INSPECTOR_TEC. DE SANEAMIENTO AMB;INSPECTOR_TEC. DE SANEAMIENTO AMB. IA;;0;04/03/19;2
896;INSPECTOR_TEC. DE SANEAMIENTO AMB;INSPECTOR_TEC. DE SANEAMIENTO AMB. IB;;0;04/03/19;2
897;INSPECTOR_TEC. DE SANEAMIENTO AMB;INSPECTOR_TEC. DE SANEAMIENTO AMB. IC;;0;04/03/19;2
898;INSPECTOR_TEC. DE SANEAMIENTO AMB;INSPECTOR_TEC. DE SANEAMIENTO AMB. ICH;;0;04/03/19;2
899;INSPECTOR_TEC. DE SANEAMIENTO AMB;INSPECTOR_TEC. DE SANEAMIENTO AMB. ID;;0;04/03/19;2
900;INSPECTOR_TEC. DE SANEAMIENTO AMB;INSPECTOR_TEC. DE SANEAMIENTO AMB. IE;;0;04/03/19;99
901;INSPECTOR_TEC. DE SANEAMIENTO AMB;INSPECTOR_TEC. DE SANEAMIENTO AMB. IF;;0;04/03/19;2
902;INSPECTOR_TEC. DE SANEAMIENTO AMB;INSPECTOR_TEC. DE SANEAMIENTO AMB. IG;;0;04/03/19;2
903;INSPECTOR_TEC. DE SANEAMIENTO AMB;INSPECTOR_TEC. DE SANEAMIENTO AMB. II-I JEFE Y/O SUP. AREA;;0;04/03/19;2
904;INSPECTOR_TEC. DE SANEAMIENTO AMB;INSPECTOR_TEC. DE SANEAMIENTO AMB. II-K JEFE Y/O SUP. AREA;;0;04/03/19;2
905;INSPECTOR_TEC. DE SANEAMIENTO AMB;INSPECTOR_TEC. DE SANEAMIENTO AMB. II-L JEFE Y/O SUP. AREA;;0;04/03/19;2
906;INSPECTOR_TEC. DE SANEAMIENTO AMB;INSPECTOR_TEC.DE SANEAMIENTO AMB. IIE  (JEFE Y-O SUP. AREA);;0;04/03/19;2
907;INSPECTOR_TEC. DE SANEAMIENTO AMB;INSPECTOR_TEC.DE SANEAMIENTO AMB. IIIE    (JEFE Y-O SUP. REG;;0;04/03/19;99
908;INSPECTOR_TEC. DE SANEAMIENTO AMB;INSPECTOR_TEC.DE SANEAMIENTO AMB. IIIF (JEFE Y-O SUP. AREA);;0;04/03/19;99
909;INSPECTOR_TEC. DE SANEAMIENTO AMB;INSPECTOR_TEC.DE SANEAMIENTO AMB. IV-L JEFE Y/O SUP. NACIONA;;0;04/03/19;2
910;INSTRUCTOR;INSTRUCTOR;;0;04/03/19;2
911;INSTRUCTOR_ACADEMICO;INSTRUCTOR_ACADEMICO;;0;04/03/19;99
912;INSTRUCTOR_ARTESANAL;INSTRUCTOR_ARTESANAL;;0;04/03/19;2
913;INSTRUCTOR_VOCACIONAL;INSTRUCTOR_VOCACIONAL I;;0;04/03/19;3
914;INSTRUCTOR_VOCACIONAL;INSTRUCTOR_VOCACIONAL II;;0;04/03/19;3
915;INSTRUCTOR_VOCACIONAL;INSTRUCTOR_VOCACIONAL III;;0;04/03/19;3
916;INTENDENTE_DE LA COMARCA DE SAN BLAS;INTENDENTE_DE LA COMARCA DE SAN BLAS;;1;04/03/19;1
917;INTENDENTE_DE LA INTENDENCIA DE SUPERVISION Y REG. DE SUJETO;INTENDENTE_DE LA INTENDENCIA DE SUPERVISION Y REG. DE SUJETO;;1;04/03/19;1
918;INTERPRETE;INTERPRETE;;0;04/03/19;2
919;INVESTIGADOR_ADMINISTRATIVO;INVESTIGADOR_ADMINISTRATIVO;;0;04/03/19;2
920;INVESTIGADOR_CATASTRAL;INVESTIGADOR_CATASTRAL I;;0;04/03/19;2
921;INVESTIGADOR_CATASTRAL;INVESTIGADOR_CATASTRAL II;;0;04/03/19;2
922;INVESTIGADOR_SOCIAL;INVESTIGADOR_SOCIAL;;0;04/03/19;2
923;JARDINERO;JARDINERO;;0;04/03/19;2
924;JEFE_(A) DE AUDITORIA INTERNA;JEFE_(A) DE AUDITORIA INTERNA;P;0;04/03/19;2
925;JEFE_CENTRAL DE ACCIONES DE RECURSOS HUMANOS;JEFE_CENTRAL DE ACCIONES DE RECURSOS HUMANOS;P;0;04/03/19;2
926;JEFE_CENTRAL DE BIENESTAR DEL SERVIDOR PUBLICO;JEFE_CENTRAL DE BIENESTAR DEL SERVIDOR PUBLICO;P;0;04/03/19;2
927;JEFE_CENTRAL DE PLANIFICACION;JEFE_CENTRAL DE PLANIFICACION I;P;0;04/03/19;2
928;JEFE_CENTRAL DE PLANIFICACION;JEFE_CENTRAL DE PLANIFICACION II;P;0;04/03/19;2
929;JEFE_CENTRAL DE PRESUPUESTO;JEFE_CENTRAL DE PRESUPUESTO I;P;0;04/03/19;2
930;JEFE_CENTRAL DE PRESUPUESTO;JEFE_CENTRAL DE PRESUPUESTO II;P;0;04/03/19;1
931;JEFE_CENTRAL DE RECLUTAMIENTO Y SELECCION;JEFE_CENTRAL DE RECLUTAMIENTO Y SELECCION;P;0;04/03/19;2
932;JEFE_DE ADIESTRAMIENTO;JEFE_DE ADIESTRAMIENTO;P;0;04/03/19;2
933;JEFE_DE AGENCIA AGROPECUARIA;JEFE_DE AGENCIA AGROPECUARIA;P;0;04/03/19;2
934;JEFE_DE ALMACEN;JEFE_DE ALMACEN I;;0;04/03/19;2
935;JEFE_DE ALMACEN;JEFE_DE ALMACEN II;;0;04/03/19;2
936;JEFE_DE ANALISIS Y PROGRAMACION DE SIST. DE DATOS;JEFE_DE ANALISIS Y PROGRAMACION DE SIST. DE DATOS;P;0;04/03/19;2
937;JEFE_DE APLICACIONES TECNOLOGICAS DE INFORMACION;JEFE_DE APLICACIONES TECNOLOGICAS DE INFORMACION;P;0;04/03/19;2
938;JEFE_DE ARCHIVO;JEFE_DE ARCHIVO I;;0;04/03/19;2
939;JEFE_DE ARCHIVO;JEFE_DE ARCHIVO II;;0;04/03/19;2
940;JEFE_DE ARCHIVO;JEFE_DE ARCHIVO III;;0;04/03/19;2
941;JEFE_DE AREA DE ARCHIVO Y CORRESPONDENCIA;JEFE_DE AREA DE ARCHIVO Y CORRESPONDENCIA;;0;04/03/19;2
942;JEFE_DE AUDITORIA DE CONTRALORIA;JEFE_DE AUDITORIA DE CONTRALORIA I (EXTERNA);P;1;04/03/19;3
943;JEFE_DE AUDITORIA DE CONTRALORIA;JEFE_DE AUDITORIA DE CONTRALORIA II (EXTERNA);P;1;04/03/19;2
944;JEFE_DE AUDITORIA DE CONTRALORIA;JEFE_DE AUDITORIA DE CONTRALORIA III (EXTERNA);P;1;04/03/19;2
945;JEFE_DE CANTERA;JEFE_DE CANTERA;;0;04/03/19;2
946;JEFE_DE CENTRO DE INFORMACION Y DOCUMENTACION;JEFE_DE CENTRO DE INFORMACION Y DOCUMENTACION;P;0;04/03/19;2
947;JEFE_DE COMPENSACION, PLANILLAS Y BENEFICIOS;JEFE_DE COMPENSACION, PLANILLAS Y BENEFICIOS;P;0;04/03/19;2
948;JEFE_DE COMPRAS Y PROVEEDURIA;JEFE_DE COMPRAS Y PROVEEDURIA;P;0;04/03/19;2
949;JEFE_DE COMUNICACIONES (SPI);JEFE_DE COMUNICACIONES (SPI);P;0;04/03/19;2
950;JEFE_DE DEPARTAMENTO ACADEMICO;JEFE_DE DEPARTAMENTO ACADEMICO;P;0;04/03/19;2
951;JEFE_DE DEPARTAMENTO DE ADQUISICIONES Y CONTRATACIONES;JEFE_DE DEPARTAMENTO DE ADQUISICIONES Y CONTRATACIONES;P;0;04/03/19;2
952;JEFE_DE DEPARTAMENTO DE FISCALIZACION Y CONTROL;JEFE_DE DEPARTAMENTO DE FISCALIZACION Y CONTROL;P;1;04/03/19;1
